Business Type,Name,Rating,Review Count,Price Level,Category,Address,City,State,Phone,Yelp URL
restaurants,Gachi House of Sushi,4.60,16,0,Sushi Bars,"1 Harborside Dr, Boston, MA 02128",Boston,Massachusetts,8572562912,https://www.yelp.com/biz/gachi-house-of-sushi-boston-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bred,4.60,8,0,Burgers,"730 Main St, Cambridge, MA 02139",Cambridge,Massachusetts,Not Provided,https://www.yelp.com/biz/bred-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sharon Korean Kitchen,4.60,82,0,Korean,"1727 Centre St, Boston, MA 02132",Boston,Massachusetts,6174774578,https://www.yelp.com/biz/sharon-korean-kitchen-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Season to Taste,4.60,290,4,New American,"1678 Massachusetts Ave, Cambridge, MA 02138",Cambridge,Massachusetts,6178269037,https://www.yelp.com/biz/season-to-taste-cambridge-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Stoked Wood Fired Pizza,4.60,79,1,Food Trucks,"Boston, MA 02110",Boston,Massachusetts,6178790707,https://www.yelp.com/biz/stoked-wood-fired-pizza-boston-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Virginia's Fine Foods,4.60,104,1,Delis,"8A Cypress St, Brookline, MA 02445",Brookline,Massachusetts,6175667775,https://www.yelp.com/biz/virginias-fine-foods-brookline-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Amba,4.60,26,0,Cafes,"57-59 First St, Cambridge, MA 02141",Cambridge,Massachusetts,8577061962,https://www.yelp.com/biz/amba-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Chicken & Co,4.60,44,0,Thai,"2261 Massachusetts Ave, Cambridge, MA 02140",Cambridge,Massachusetts,8576395010,https://www.yelp.com/biz/chicken-and-co-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Simple Fare,4.60,72,2,Delis,"460 High St, Medford, MA 02155",Medford,Massachusetts,7813913335,https://www.yelp.com/biz/simple-fare-medford-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Haley House Bakery Café,4.60,239,1,Bakeries,"12 Dade St, Roxbury, MA 02119",Roxbury,Massachusetts,6174450900,https://www.yelp.com/biz/haley-house-bakery-caf%C3%A9-roxbury-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Our Zone,4.60,51,0,Szechuan,"1583 Commonwealth Ave, Boston, MA 02135",Boston,Massachusetts,6177893688,https://www.yelp.com/biz/our-zone-boston-4?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Shine Square Pub,4.60,33,0,Sports Bars,"2046 Massachusetts Ave, Cambridge, MA 02140",Cambridge,Massachusetts,6179457115,https://www.yelp.com/biz/shine-square-pub-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Don Julio Restaurant,4.60,129,1,Mexican,"514 Medford St, Somerville, MA 02145",Somerville,Massachusetts,6177180127,https://www.yelp.com/biz/don-julio-restaurant-somerville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Dave's Fresh Pasta,4.60,954,2,Sandwiches,"81 Holland St, Somerville, MA 02144",Somerville,Massachusetts,6176230867,https://www.yelp.com/biz/daves-fresh-pasta-somerville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Kantipur Cafe,4.60,164,0,Indian,"119 Hampshire St, Cambridge, MA 02139",Cambridge,Massachusetts,6177143904,https://www.yelp.com/biz/kantipur-cafe-cambridge-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Eloti Mexican Street Corn On The Cob,4.60,15,0,Street Vendors,"249 Broadway, Revere, MA 02151",Revere,Massachusetts,Not Provided,https://www.yelp.com/biz/eloti-mexican-street-corn-on-the-cob-revere?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fasika Cafe,4.60,50,0,Ethiopian,"51 Roxbury St, Roxbury, MA 02119",Roxbury,Massachusetts,6172387979,https://www.yelp.com/biz/fasika-cafe-roxbury?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Cabot Café,4.60,5,1,Cafes,"60 Linnaean St, Harvard University, Cambridge, MA 02138",Cambridge,Massachusetts,Not Provided,https://www.yelp.com/biz/cabot-caf%C3%A9-cambridge-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,New Republik,4.60,15,0,Beer Bar,"1172 Cambridge St, Cambridge, MA 02139",Cambridge,Massachusetts,6179452174,https://www.yelp.com/biz/new-republik-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Royal Chicken,4.60,5,0,Fast Food,"2360 Washington St, Boston, MA 02119",Boston,Massachusetts,6174426927,https://www.yelp.com/biz/royal-chicken-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Chai Bar,4.60,15,0,Persian/Iranian,"744 Broadway, Revere, MA 02151",Revere,Massachusetts,3392263760,https://www.yelp.com/biz/chai-bar-revere?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Esmai’s Cafe & Restaurant,4.60,25,0,Modern European,"1306 Beacon St, Brookline, MA 02446",Brookline,Massachusetts,Not Provided,https://www.yelp.com/biz/esmai-s-cafe-and-restaurant-brookline?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Don Tequeño y Doña Arepa,4.60,20,0,Venezuelan,"491 Blue Hill Ave, Dorchester, MA 02121",Dorchester,Massachusetts,6175168816,https://www.yelp.com/biz/don-teque%C3%B1o-y-do%C3%B1a-arepa-dorchester-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Solid Ground Cafe,4.60,130,0,Coffee & Tea,"742 Huntington Ave, Boston, MA 02115",Boston,Massachusetts,Not Provided,https://www.yelp.com/biz/solid-ground-cafe-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Chennai Eats,4.60,15,0,Indian,"93 School St, Watertown, MA 02472",Watertown,Massachusetts,6173562562,https://www.yelp.com/biz/chennai-eats-watertown?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fuki Japanese Cuisine,4.60,114,0,Sushi Bars,"16 Bow St, Somerville, MA 02143",Somerville,Massachusetts,6177645182,https://www.yelp.com/biz/fuki-japanese-cuisine-somerville-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ramen O Bowl,4.60,32,0,Vegan,"1668 Massachusetts Ave, Cambridge, MA 02138",Cambridge,Massachusetts,Not Provided,https://www.yelp.com/biz/ramen-o-bowl-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Kenzoku Mazesoba ,4.60,86,2,Noodles,"506 Park Dr, Boston, MA 02215",Boston,Massachusetts,6176083572,https://www.yelp.com/biz/kenzoku-mazesoba-boston-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Banh Mi Ok,4.60,130,0,Vietnamese,"44 School St, Boston, MA 02108",Boston,Massachusetts,7813784022,https://www.yelp.com/biz/banh-mi-ok-boston-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Nubian Markets,4.60,22,0,Grocery,"2565 Washington St, Roxbury, MA 02119",Roxbury,Massachusetts,6176084940,https://www.yelp.com/biz/nubian-markets-roxbury?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Stewart's,4.60,34,2,Wraps,"140 Jefferson Ave, Everett, MA 02149",Everett,Massachusetts,6173810563,https://www.yelp.com/biz/stewarts-everett?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Cafe Amaro,4.60,46,0,Italian,"319 Hanover St, Boston, MA 02113",Boston,Massachusetts,8573172871,https://www.yelp.com/biz/cafe-amaro-boston-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fresh Food Generation,4.60,46,1,Food Trucks,"185 Talbot Ave, Dorchester, MA 02124",Dorchester,Massachusetts,6173628995,https://www.yelp.com/biz/fresh-food-generation-dorchester-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Krasi,4.60,519,2,Mediterranean,"48 Gloucester St, Boston, MA 02115",Boston,Massachusetts,6175360230,https://www.yelp.com/biz/krasi-boston-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Roslindale Fish Market,4.60,41,2,Seafood Markets,"39 Poplar St, Boston, MA 02131",Boston,Massachusetts,6173279487,https://www.yelp.com/biz/roslindale-fish-market-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mario's Restaurant,4.60,258,2,Italian,"347 Chelsea St, Boston, MA 02128",Boston,Massachusetts,6175678608,https://www.yelp.com/biz/marios-restaurant-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Union Park Pizza,4.60,236,2,Pizza,"244 Newbury St, Boston, MA 02116",Boston,Massachusetts,6178551100,https://www.yelp.com/biz/union-park-pizza-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Banh Mi K,4.60,36,0,Vietnamese,"108 Brighton Ave, Allston, MA 02134",Allston,Massachusetts,Not Provided,https://www.yelp.com/biz/banh-mi-k-allston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Thai Oishi - Boston,4.60,76,0,Thai,"203 Adams St, Boston, MA 02122",Boston,Massachusetts,6172822878,https://www.yelp.com/biz/thai-oishi-boston-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Brassica Kitchen & Cafe,4.60,478,2,New American,"3710 Washington St, Jamaica Plain, MA 02130",Jamaica Plain,Massachusetts,6174774519,https://www.yelp.com/biz/brassica-kitchen-and-cafe-jamaica-plain?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Abuela's Table,4.60,26,0,Mexican,"416 Centre St, Jamaica Plain, MA 02130",Jamaica Plain,Massachusetts,6175246464,https://www.yelp.com/biz/abuelas-table-jamaica-plain?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Boston Pocket & Deli,4.60,26,0,Delis,"682 Tremont St, Boston, MA 02118",Boston,Massachusetts,6172660009,https://www.yelp.com/biz/boston-pocket-and-deli-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Veggie Grill by Next Level,4.60,172,2,Vegan,"57 John F Kennedy St, Harvard Square, Cambridge, MA 02138",Cambridge,Massachusetts,6172758909,https://www.yelp.com/biz/veggie-grill-by-next-level-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Parlor Sports,4.60,87,2,Sports Bars,"1 Beacon St, Somerville, MA 02143",Somerville,Massachusetts,6175760231,https://www.yelp.com/biz/parlor-sports-somerville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Phin Coffee House,4.60,249,1,Vietnamese,"10 High St, Boston, MA 02110",Boston,Massachusetts,6173774170,https://www.yelp.com/biz/phin-coffee-house-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bella Ravioli,4.60,75,1,Italian,"369 Main St, Medford, MA 02155",Medford,Massachusetts,7813960875,https://www.yelp.com/biz/bella-ravioli-medford?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Margeaux Supper Parlor,4.60,28,0,French,"1924 Massachusetts Ave, Cambridge, MA 02140",Cambridge,Massachusetts,6175762222,https://www.yelp.com/biz/margeaux-supper-parlor-cambridge?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ho Toy Noodles,4.60,7,1,Noodles,"231 Harrison Ave, Boston, MA 02111",Boston,Massachusetts,6174260247,https://www.yelp.com/biz/ho-toy-noodles-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Billy's Sub Shop,4.60,258,1,Diners,"57 Berkeley St, Boston, MA 02116",Boston,Massachusetts,6174261822,https://www.yelp.com/biz/billys-sub-shop-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bakey,4.60,72,0,Bakeries,"370 Harvard St, Brookline, MA 02446",Brookline,Massachusetts,6172978668,https://www.yelp.com/biz/bakey-brookline?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Carolicious,4.60,65,0,Venezuelan,"14 Tyler St, Somerville, MA 02143",Somerville,Massachusetts,Not Provided,https://www.yelp.com/biz/carolicious-somerville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sultana's Bakery & Cafe,4.60,116,1,Cafes,"1585 Commonwealth Ave, Brighton, MA 02135",Brighton,Massachusetts,6172025454,https://www.yelp.com/biz/sultanas-bakery-and-cafe-brighton?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Lifted Fitness & Performance,5.00,39,0,Trainers,"72 K St, South Boston, MA 02127",South Boston,Massachusetts,8574961022,https://www.yelp.com/biz/lifted-fitness-and-performance-south-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Studio 617,5.00,8,0,Trainers,"557 Boylston St, Ste 2, Boston, MA 02116",Boston,Massachusetts,6177501730,https://www.yelp.com/biz/studio-617-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Rx Strength Training,5.00,5,0,Gyms,"50 Tufts St, Somerville, MA 02145",Somerville,Massachusetts,Not Provided,https://www.yelp.com/biz/rx-strength-training-somerville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Ethos Fitness + Performance,5.00,13,0,Trainers,"46 Wareham St, Boston, MA 02118",Boston,Massachusetts,6179364346,https://www.yelp.com/biz/ethos-fitness-performance-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Innercity Weightlifting,5.00,11,0,Trainers,"Cambridge, MA 02142",Cambridge,Massachusetts,6177144529,https://www.yelp.com/biz/innercity-weightlifting-cambridge-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Stacey Schaedler Strength,5.00,35,0,Trainers,"36 W Broadway, South Boston, MA 02127",South Boston,Massachusetts,8572641990,https://www.yelp.com/biz/stacey-schaedler-strength-south-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Boston Underground Strength Training,4.90,32,0,Trainers,"235 High St, Waltham, MA 02453",Waltham,Massachusetts,7813732199,https://www.yelp.com/biz/boston-underground-strength-training-waltham?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Boston Ultimate Fitness,4.90,10,0,Martial Arts,"33 Harrison Ave, Fl 7, Boston, MA 02111",Boston,Massachusetts,6174519888,https://www.yelp.com/biz/boston-ultimate-fitness-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,The Training Room,4.90,51,0,Trainers,"691A Somerville Ave, Somerville, MA 02143",Somerville,Massachusetts,6172846088,https://www.yelp.com/biz/the-training-room-somerville-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Peter Welch's Gym,4.80,82,0,Gyms,"371 Dorchester Ave, South Boston Commerce Ctr, Boston, MA 02127",Boston,Massachusetts,6172694641,https://www.yelp.com/biz/peter-welchs-gym-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Btone Fitness,4.80,60,0,Gyms,"133 Salem St, Boston, MA 02113",Boston,Massachusetts,6175788663,https://www.yelp.com/biz/btone-fitness-boston-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Boston Boxing & Fitness,4.80,32,0,Gyms,"100 Holton St, Allston, MA 02135",Allston,Massachusetts,6179870142,https://www.yelp.com/biz/boston-boxing-and-fitness-allston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Fitness Together,4.80,14,0,Trainers,"37 Broadway, Arlington, MA 02474",Arlington,Massachusetts,7813168500,https://www.yelp.com/biz/fitness-together-arlington-arlington?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,J.E.T. Boston,5.00,4,0,Trainers,"437 Columbus Ave, Ground Floor, Boston, MA 02116",Boston,Massachusetts,6176520107,https://www.yelp.com/biz/j-e-t-boston-boston-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,BURN Fitness Studios,4.70,58,0,Boot Camps,"547 Columbus Ave, Boston, MA 02118",Boston,Massachusetts,Not Provided,https://www.yelp.com/biz/burn-fitness-studios-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Regan's Motivated Fitness,4.70,31,0,Cycling Classes,"315 W Broadway, South Boston, MA 02127",South Boston,Massachusetts,6172695555,https://www.yelp.com/biz/regans-motivated-fitness-south-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Invictus Boston - Fenway,4.60,34,0,Interval Training Gyms,"100 Brookline Ave, Boston, MA 02215",Boston,Massachusetts,6172667700,https://www.yelp.com/biz/invictus-boston-fenway-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,B/SPOKE Studios - Downtown Boston,4.60,133,0,Cycling Classes,"101 Federal St, Boston, MA 02110",Boston,Massachusetts,6179519900,https://www.yelp.com/biz/b-spoke-studios-downtown-boston-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
gyms,Btone Fitness - Back Bay,4.60,238,0,Pilates,"30 Newbury St, Fl 4, Boston, MA 02116",Boston,Massachusetts,6175788663,https://www.yelp.com/biz/btone-fitness-back-bay-boston?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
